rental_id,inventory_id,customer_id,staff_id,film_id,store_id,category_id,name,rental_duration,rental_rate,replacement_cost,name_customer,data_aluguel,retorno_aluguel
7328,663,26,1,143,2,7,Drama,6,0.99,17.99,Jessica Hall,2005-07-27,2005-08-01
2421,3524,26,2,771,2,7,Drama,3,4.99,23.99,Jessica Hall,2005-06-18,2005-06-23
4274,787,26,1,172,2,7,Drama,7,4.99,12.99,Jessica Hall,2005-07-07,2005-07-13
6243,3456,26,2,758,2,7,Drama,5,2.99,11.99,Jessica Hall,2005-07-11,2005-07-15
1706,2935,26,1,645,1,16,Travel,7,2.99,18.99,Jessica Hall,2005-06-16,2005-06-25
4382,657,26,1,142,2,6,Documentary,3,0.99,24.99,Jessica Hall,2005-07-07,2005-07-14
4065,1339,26,1,295,2,6,Documentary,3,0.99,14.99,Jessica Hall,2005-07-07,2005-07-12
6149,4337,26,2,945,2,6,Documentary,5,0.99,22.99,Jessica Hall,2005-07-11,2005-07-17
2093,814,26,1,177,2,14,Sci-Fi,4,4.99,20.99,Jessica Hall,2005-06-17,2005-06-26
4536,220,26,1,49,2,14,Sci-Fi,6,2.99,22.99,Jessica Hall,2005-07-08,2005-07-15
2532,1870,26,1,408,1,10,Games,4,4.99,28.99,Jessica Hall,2005-06-19,2005-06-20
10996,2235,26,1,483,2,10,Games,3,2.99,29.99,Jessica Hall,2005-08-02,2005-08-06
5437,3532,26,2,773,1,15,Sports,6,2.99,28.99,Jessica Hall,2005-07-09,2005-07-15
2416,2868,26,1,628,2,15,Sports,5,2.99,24.99,Jessica Hall,2005-06-18,2005-06-24
9484,3389,26,1,744,1,4,Classics,4,0.99,23.99,Jessica Hall,2005-07-30,2005-08-02
4402,1198,26,1,266,2,4,Classics,4,0.99,27.99,Jessica Hall,2005-07-07,2005-07-08
1719,2699,582,1,592,2,12,Music,6,2.99,28.99,Andy Vanhorn,2005-06-16,2005-06-18
2337,4522,582,2,987,1,12,Music,3,2.99,13.99,Andy Vanhorn,2005-06-18,2005-06-26
8554,1563,582,2,343,1,3,Children,6,2.99,14.99,Andy Vanhorn,2005-07-29,2005-07-31
9768,2656,582,2,583,1,2,Animation,3,4.99,26.99,Andy Vanhorn,2005-07-31,2005-08-08
7575,702,582,1,154,1,2,Animation,6,2.99,12.99,Andy Vanhorn,2005-07-27,2005-07-29
281,1208,582,2,269,1,8,Family,3,0.99,22.99,Andy Vanhorn,2005-05-26,2005-05-27
7311,2807,582,1,616,2,6,Documentary,4,2.99,19.99,Andy Vanhorn,2005-07-27,2005-08-04
6629,2855,582,2,625,2,14,Sci-Fi,3,0.99,18.99,Andy Vanhorn,2005-07-12,2005-07-20
7126,3240,582,2,711,2,14,Sci-Fi,4,4.99,18.99,Andy Vanhorn,2005-07-27,2005-07-28
8778,3654,582,1,798,1,14,Sci-Fi,4,4.99,11.99,Andy Vanhorn,2005-07-29,2005-08-04
7412,950,582,2,212,1,1,Action,7,4.99,14.99,Andy Vanhorn,2005-07-27,2005-08-04
3767,923,582,1,205,1,1,Action,3,0.99,22.99,Andy Vanhorn,2005-07-06,2005-07-08
8308,601,582,2,131,1,4,Classics,5,4.99,12.99,Andy Vanhorn,2005-07-29,2005-08-04
3071,1198,582,1,266,2,4,Classics,4,0.99,27.99,Andy Vanhorn,2005-06-20,2005-06-24
6211,2699,6,2,592,2,12,Music,6,2.99,28.99,Jennifer Davis,2005-07-11,2005-07-20
3983,1261,6,2,280,1,3,Children,7,0.99,26.99,Jennifer Davis,2005-07-06,2005-07-12
6686,3804,6,2,833,2,3,Children,5,0.99,20.99,Jennifer Davis,2005-07-12,2005-07-13
57,3938,6,2,858,2,5,Comedy,5,4.99,21.99,Jennifer Davis,2005-05-25,2005-05-29
8101,731,6,1,160,1,2,Animation,4,0.99,12.99,Jennifer Davis,2005-07-28,2005-07-31
1966,2085,6,1,452,2,9,Foreign,4,0.99,15.99,Jennifer Davis,2005-06-17,2005-06-20
7099,3136,6,2,689,1,9,Foreign,5,2.99,14.99,Jennifer Davis,2005-07-27,2005-07-29
1841,2363,6,1,514,2,7,Drama,6,2.99,17.99,Jennifer Davis,2005-06-16,2005-06-22
7136,1929,6,1,418,2,7,Drama,5,0.99,27.99,Jennifer Davis,2005-07-27,2005-08-03
11023,3617,6,1,790,1,7,Drama,6,0.99,22.99,Jennifer Davis,2005-08-02,2005-08-10
577,375,6,2,83,1,8,Family,5,2.99,18.99,Jennifer Davis,2005-05-28,2005-06-01
5553,1686,6,2,367,2,14,Sci-Fi,6,0.99,20.99,Jennifer Davis,2005-07-10,2005-07-14
916,1290,6,1,285,1,14,Sci-Fi,3,0.99,18.99,Jennifer Davis,2005-05-30,2005-05-31
2345,1818,6,2,395,1,1,Action,4,0.99,28.99,Jennifer Davis,2005-06-18,2005-06-22
4278,3693,6,2,807,2,10,Games,4,0.99,25.99,Jennifer Davis,2005-07-07,2005-07-13
10271,3692,6,1,807,2,10,Games,4,0.99,25.99,Jennifer Davis,2005-08-01,2005-08-07
1575,3317,6,2,730,1,13,New,3,0.99,28.99,Jennifer Davis,2005-06-16,2005-06-22
6248,2686,6,1,590,1,13,New,3,2.99,17.99,Jennifer Davis,2005-07-11,2005-07-19
9094,2699,140,2,592,2,12,Music,6,2.99,28.99,Eva Ramos,2005-07-30,2005-08-07
6286,1070,140,1,239,1,2,Animation,5,4.99,16.99,Eva Ramos,2005-07-11,2005-07-13
3171,2838,140,1,623,1,9,Foreign,4,0.99,9.99,Eva Ramos,2005-06-20,2005-06-24
6407,775,140,1,169,2,16,Travel,3,2.99,19.99,Eva Ramos,2005-07-11,2005-07-21
1586,769,140,2,167,2,16,Travel,6,4.99,10.99,Eva Ramos,2005-06-16,2005-06-21
6571,3700,140,1,810,1,8,Family,5,0.99,21.99,Eva Ramos,2005-07-12,2005-07-15
9404,3832,140,1,839,2,14,Sci-Fi,5,0.99,23.99,Eva Ramos,2005-07-30,2005-08-02
10342,332,140,1,73,2,14,Sci-Fi,5,2.99,22.99,Eva Ramos,2005-08-01,2005-08-10
7170,370,140,1,81,1,14,Sci-Fi,6,4.99,29.99,Eva Ramos,2005-07-27,2005-07-28
6918,4085,140,1,890,2,15,Sports,5,0.99,14.99,Eva Ramos,2005-07-12,2005-07-19
2332,2152,140,2,465,1,13,New,4,4.99,17.99,Eva Ramos,2005-06-18,2005-06-24
1687,3686,140,2,806,1,13,New,4,2.99,25.99,Eva Ramos,2005-06-16,2005-06-18
6518,2698,288,2,592,2,12,Music,6,2.99,28.99,Bobbie Craig,2005-07-12,2005-07-19
9732,3262,288,2,718,2,12,Music,7,0.99,24.99,Bobbie Craig,2005-07-31,2005-08-07
4692,1490,288,1,326,2,2,Animation,6,2.99,18.99,Bobbie Craig,2005-07-08,2005-07-09
427,1677,288,2,366,1,7,Drama,3,0.99,29.99,Bobbie Craig,2005-05-27,2005-06-05
10927,4125,288,1,897,1,7,Drama,3,4.99,27.99,Bobbie Craig,2005-08-02,2005-08-10
6399,2031,288,1,442,1,8,Family,6,2.99,24.99,Bobbie Craig,2005-07-11,2005-07-16
1466,1057,288,1,235,2,14,Sci-Fi,6,2.99,13.99,Bobbie Craig,2005-06-15,2005-06-24
503,3005,288,2,659,2,1,Action,3,4.99,14.99,Bobbie Craig,2005-05-28,2005-05-28
565,1494,288,1,327,1,1,Action,3,4.99,24.99,Bobbie Craig,2005-05-28,2005-06-01
7855,2474,288,2,542,1,1,Action,3,2.99,28.99,Bobbie Craig,2005-07-28,2005-07-30
7744,1863,288,1,406,2,10,Games,5,0.99,22.99,Bobbie Craig,2005-07-28,2005-07-31
4758,3698,288,2,809,2,15,Sports,5,0.99,14.99,Bobbie Craig,2005-07-08,2005-07-13
9429,1769,288,1,383,2,15,Sports,6,0.99,13.99,Bobbie Craig,2005-07-30,2005-08-07
93,4360,288,1,951,1,4,Classics,6,0.99,28.99,Bobbie Craig,2005-05-25,2005-06-03
3958,4117,288,2,895,1,4,Classics,3,2.99,21.99,Bobbie Craig,2005-07-06,2005-07-10
827,62,573,1,12,1,12,Music,6,0.99,22.99,Byron Box,2005-05-29,2005-06-06
11043,65,573,1,12,2,12,Music,6,0.99,22.99,Byron Box,2005-08-02,2005-08-06
5903,1388,573,1,304,2,3,Children,3,2.99,28.99,Byron Box,2005-07-10,2005-07-11
3768,3995,573,2,870,2,11,Horror,4,0.99,12.99,Byron Box,2005-07-06,2005-07-09
9846,4240,573,2,922,1,11,Horror,7,4.99,22.99,Byron Box,2005-07-31,2005-08-05
3930,165,573,1,35,2,11,Horror,4,2.99,24.99,Byron Box,2005-07-06,2005-07-10
9963,1609,573,1,351,2,11,Horror,4,2.99,10.99,Byron Box,2005-07-31,2005-08-02
10887,3450,573,1,756,2,5,Comedy,7,2.99,10.99,Byron Box,2005-08-02,2005-08-03
8400,3680,573,2,805,1,2,Animation,5,4.99,12.99,Byron Box,2005-07-29,2005-07-31
5036,75,573,1,15,2,9,Foreign,5,2.99,10.99,Byron Box,2005-07-09,2005-07-17
4023,274,573,2,61,1,7,Drama,5,4.99,28.99,Byron Box,2005-07-07,2005-07-08
1613,4462,573,1,975,1,8,Family,6,2.99,22.99,Byron Box,2005-06-16,2005-06-24
5522,2622,573,2,575,1,6,Documentary,3,4.99,27.99,Byron Box,2005-07-10,2005-07-18
4609,3711,573,1,812,1,6,Documentary,7,0.99,13.99,Byron Box,2005-07-08,2005-07-10
2995,4544,573,1,992,2,6,Documentary,5,0.99,17.99,Byron Box,2005-06-20,2005-06-26
10296,1958,573,1,427,1,6,Documentary,5,0.99,19.99,Byron Box,2005-08-01,2005-08-01
4085,1683,573,1,367,1,14,Sci-Fi,6,0.99,20.99,Byron Box,2005-07-07,2005-07-12
9971,2674,573,2,586,2,1,Action,4,0.99,27.99,Byron Box,2005-07-31,2005-08-09
3295,1703,573,1,371,1,1,Action,5,4.99,17.99,Byron Box,2005-06-21,2005-06-29
6693,2014,573,1,438,2,10,Games,3,2.99,22.99,Byron Box,2005-07-12,2005-07-20
9837,3488,573,1,764,2,15,Sports,3,4.99,28.99,Byron Box,2005-07-31,2005-08-09
2622,1393,573,2,305,1,13,New,6,2.99,24.99,Byron Box,2005-06-19,2005-06-28
4770,2406,573,1,525,2,4,Classics,4,0.99,29.99,Byron Box,2005-07-08,2005-07-14
4061,62,70,2,12,1,12,Music,6,0.99,22.99,Christina Ramirez,2005-07-07,2005-07-10
7714,940,70,2,208,1,2,Animation,7,2.99,16.99,Christina Ramirez,2005-07-28,2005-08-02
8747,2584,70,1,567,1,9,Foreign,3,2.99,26.99,Christina Ramirez,2005-07-29,2005-07-30
5927,807,70,1,175,2,8,Family,3,2.99,27.99,Christina Ramirez,2005-07-10,2005-07-16
7421,3548,70,1,776,1,6,Documentary,6,4.99,11.99,Christina Ramirez,2005-07-27,2005-08-05
8550,1340,70,2,295,2,6,Documentary,3,0.99,14.99,Christina Ramirez,2005-07-29,2005-07-30
7036,2569,70,2,563,1,10,Games,6,4.99,16.99,Christina Ramirez,2005-07-27,2005-07-28
1044,2574,70,1,563,2,10,Games,6,4.99,16.99,Christina Ramirez,2005-05-31,2005-06-03
2472,4556,70,2,994,1,13,New,6,4.99,29.99,Christina Ramirez,2005-06-18,2005-06-20
9179,62,50,2,12,1,12,Music,6,0.99,22.99,Diane Collins,2005-07-30,2005-08-05
8619,2169,50,1,468,2,3,Children,5,2.99,12.99,Diane Collins,2005-07-29,2005-08-06
6667,215,50,1,48,2,3,Children,3,4.99,24.99,Diane Collins,2005-07-12,2005-07-19
1136,3963,50,2,864,1,3,Children,5,0.99,21.99,Diane Collins,2005-05-31,2005-06-09
4149,3028,50,2,665,1,11,Horror,4,2.99,22.99,Diane Collins,2005-07-07,2005-07-10
3000,549,50,1,119,2,5,Comedy,6,0.99,22.99,Diane Collins,2005-06-20,2005-06-22
10261,2346,50,2,510,1,2,Animation,6,4.99,29.99,Diane Collins,2005-08-01,2005-08-01
905,4372,50,1,953,1,2,Animation,3,0.99,9.99,Diane Collins,2005-05-30,2005-06-06
8261,1915,50,2,416,2,9,Foreign,6,0.99,10.99,Diane Collins,2005-07-29,2005-08-04
10485,29,50,1,6,2,9,Foreign,3,2.99,17.99,Diane Collins,2005-08-01,2005-08-09
3169,2437,50,1,531,2,9,Foreign,3,0.99,18.99,Diane Collins,2005-06-20,2005-06-25
5681,4176,50,1,908,1,9,Foreign,3,4.99,11.99,Diane Collins,2005-07-10,2005-07-18
7383,3860,50,1,845,1,9,Foreign,7,4.99,9.99,Diane Collins,2005-07-27,2005-08-03
9615,3370,50,2,739,2,7,Drama,4,4.99,17.99,Diane Collins,2005-07-31,2005-08-02
763,2022,50,1,439,2,7,Drama,4,4.99,28.99,Diane Collins,2005-05-29,2005-05-31
5290,277,50,2,61,2,7,Drama,5,4.99,28.99,Diane Collins,2005-07-09,2005-07-11
5928,4132,50,1,897,2,7,Drama,3,4.99,27.99,Diane Collins,2005-07-10,2005-07-15
794,1995,50,1,434,2,16,Travel,3,0.99,25.99,Diane Collins,2005-05-29,2005-06-05
1223,1299,50,2,286,2,16,Travel,7,2.99,16.99,Diane Collins,2005-06-15,2005-06-20
1029,2082,50,1,451,2,16,Travel,7,4.99,12.99,Diane Collins,2005-05-31,2005-06-06
8089,1414,50,1,309,2,8,Family,6,0.99,29.99,Diane Collins,2005-07-28,2005-08-03
5641,3568,50,1,780,2,8,Family,7,4.99,15.99,Diane Collins,2005-07-10,2005-07-15
11053,2599,50,2,571,1,6,Documentary,6,2.99,26.99,Diane Collins,2005-08-02,2005-08-09
9691,2626,50,1,575,2,6,Documentary,3,4.99,27.99,Diane Collins,2005-07-31,2005-08-09
10180,757,50,2,165,2,14,Sci-Fi,7,4.99,27.99,Diane Collins,2005-07-31,2005-08-09
1785,3413,50,1,748,1,1,Action,4,0.99,16.99,Diane Collins,2005-06-16,2005-06-24
6634,2943,50,1,646,1,10,Games,6,0.99,12.99,Diane Collins,2005-07-12,2005-07-13
10165,3476,50,1,762,2,10,Games,6,0.99,29.99,Diane Collins,2005-07-31,2005-08-06
10046,4302,50,1,937,2,13,New,7,2.99,14.99,Diane Collins,2005-07-31,2005-08-03
2725,63,246,1,12,2,12,Music,6,0.99,22.99,Marian Mendoza,2005-06-19,2005-06-22
124,212,246,2,48,1,3,Children,3,4.99,24.99,Marian Mendoza,2005-05-25,2005-05-30
2704,2026,246,2,440,2,9,Foreign,6,0.99,21.99,Marian Mendoza,2005-06-19,2005-06-26
434,3360,246,1,738,1,9,Foreign,3,0.99,27.99,Marian Mendoza,2005-05-27,2005-06-04
6688,2377,246,1,518,2,16,Travel,5,4.99,15.99,Marian Mendoza,2005-07-12,2005-07-14
1448,2781,246,2,610,2,8,Family,7,0.99,17.99,Marian Mendoza,2005-06-15,2005-06-23
4905,4101,246,2,893,1,14,Sci-Fi,4,4.99,11.99,Marian Mendoza,2005-07-08,2005-07-12
699,130,246,2,26,1,14,Sci-Fi,3,0.99,15.99,Marian Mendoza,2005-05-29,2005-06-04
5347,1293,246,2,285,2,14,Sci-Fi,3,0.99,18.99,Marian Mendoza,2005-07-09,2005-07-10
10683,244,246,1,55,1,14,Sci-Fi,6,2.99,27.99,Marian Mendoza,2005-08-01,2005-08-04
4994,2546,246,1,559,1,14,Sci-Fi,7,2.99,22.99,Marian Mendoza,2005-07-09,2005-07-09
9525,2990,246,1,655,2,14,Sci-Fi,5,4.99,22.99,Marian Mendoza,2005-07-31,2005-08-06
1968,1139,246,2,252,2,1,Action,6,2.99,18.99,Marian Mendoza,2005-06-17,2005-06-18
4092,1721,246,1,375,1,1,Action,4,2.99,17.99,Marian Mendoza,2005-07-07,2005-07-16
1051,1025,246,1,229,2,1,Action,6,4.99,12.99,Marian Mendoza,2005-05-31,2005-06-03
421,2985,246,2,654,2,10,Games,4,4.99,19.99,Marian Mendoza,2005-05-27,2005-06-04
3152,1022,246,1,228,2,4,Classics,4,0.99,16.99,Marian Mendoza,2005-06-20,2005-06-28
10208,3324,246,2,731,2,4,Classics,7,4.99,29.99,Marian Mendoza,2005-08-01,2005-08-04
5498,63,302,2,12,2,12,Music,6,0.99,22.99,Michael Silverman,2005-07-10,2005-07-13
5682,17,302,2,4,1,11,Horror,5,2.99,26.99,Michael Silverman,2005-07-10,2005-07-12
1231,3003,302,2,658,2,11,Horror,7,2.99,19.99,Michael Silverman,2005-06-15,2005-06-20
8363,1607,302,1,351,2,11,Horror,4,2.99,10.99,Michael Silverman,2005-07-29,2005-08-06
8795,1896,302,2,413,1,5,Comedy,7,2.99,16.99,Michael Silverman,2005-07-29,2005-07-31
4676,2590,302,2,568,2,5,Comedy,4,4.99,11.99,Michael Silverman,2005-07-08,2005-07-10
9581,2588,302,1,568,1,5,Comedy,4,4.99,11.99,Michael Silverman,2005-07-31,2005-08-05
8646,89,302,2,18,1,2,Animation,6,0.99,27.99,Michael Silverman,2005-07-29,2005-08-03
5709,732,302,1,160,1,2,Animation,4,0.99,12.99,Michael Silverman,2005-07-10,2005-07-12
7183,3384,302,1,743,2,2,Animation,7,0.99,27.99,Michael Silverman,2005-07-27,2005-08-01
9146,483,302,1,107,2,7,Drama,4,2.99,13.99,Michael Silverman,2005-07-30,2005-08-08
92,775,302,2,169,2,16,Travel,3,2.99,19.99,Michael Silverman,2005-05-25,2005-05-31
10329,2289,302,1,496,2,16,Travel,3,0.99,10.99,Michael Silverman,2005-08-01,2005-08-03
5821,147,302,1,31,1,8,Family,5,4.99,16.99,Michael Silverman,2005-07-10,2005-07-14
38,2540,302,1,557,1,8,Family,5,2.99,27.99,Michael Silverman,2005-05-25,2005-06-01
7411,515,302,1,114,1,14,Sci-Fi,3,0.99,26.99,Michael Silverman,2005-07-27,2005-08-05
9374,103,302,2,21,1,1,Action,3,4.99,17.99,Michael Silverman,2005-07-30,2005-08-06
6623,4412,302,2,964,2,1,Action,4,4.99,17.99,Michael Silverman,2005-07-12,2005-07-19
9358,712,302,2,155,2,13,New,6,0.99,26.99,Michael Silverman,2005-07-30,2005-08-07
7918,63,473,2,12,2,12,Music,6,0.99,22.99,Jorge Olivares,2005-07-28,2005-08-04
9025,2244,473,1,485,2,3,Children,6,4.99,16.99,Jorge Olivares,2005-07-30,2005-07-31
3971,4415,473,1,965,1,11,Horror,6,0.99,28.99,Jorge Olivares,2005-07-06,2005-07-08
9120,139,473,1,28,1,5,Comedy,5,4.99,16.99,Jorge Olivares,2005-07-30,2005-08-08
5447,2530,473,2,555,2,5,Comedy,4,0.99,25.99,Jorge Olivares,2005-07-09,2005-07-18
7111,1252,473,2,276,1,5,Comedy,6,4.99,28.99,Jorge Olivares,2005-07-27,2005-07-29
10867,2577,473,1,564,2,2,Animation,4,2.99,11.99,Jorge Olivares,2005-08-02,2005-08-05
7215,2713,473,2,595,2,9,Foreign,7,0.99,20.99,Jorge Olivares,2005-07-27,2005-08-05
973,1914,473,2,416,2,9,Foreign,6,0.99,10.99,Jorge Olivares,2005-05-30,2005-06-08
1748,2434,473,1,531,2,9,Foreign,3,0.99,18.99,Jorge Olivares,2005-06-16,2005-06-18
348,1825,473,1,396,2,7,Drama,5,4.99,18.99,Jorge Olivares,2005-05-27,2005-06-01
942,4279,473,2,931,2,16,Travel,7,0.99,9.99,Jorge Olivares,2005-05-30,2005-06-08
11006,2776,473,1,609,2,16,Travel,7,2.99,23.99,Jorge Olivares,2005-08-02,2005-08-05
4006,397,473,2,88,2,16,Travel,7,4.99,17.99,Jorge Olivares,2005-07-07,2005-07-08
4625,318,473,1,71,2,8,Family,3,4.99,25.99,Jorge Olivares,2005-07-08,2005-07-09
7928,912,473,1,203,2,14,Sci-Fi,5,4.99,9.99,Jorge Olivares,2005-07-28,2005-08-05
4873,4500,473,1,982,2,1,Action,4,0.99,23.99,Jorge Olivares,2005-07-08,2005-07-11
6446,3634,473,2,793,1,1,Action,6,2.99,14.99,Jorge Olivares,2005-07-12,2005-07-14
2553,923,473,2,205,1,1,Action,3,0.99,22.99,Jorge Olivares,2005-06-19,2005-06-26
6890,2538,473,1,556,2,10,Games,6,4.99,26.99,Jorge Olivares,2005-07-12,2005-07-14
2748,511,473,1,113,2,15,Sports,4,4.99,19.99,Jorge Olivares,2005-06-19,2005-06-21
2125,4303,473,2,937,2,13,New,7,2.99,14.99,Jorge Olivares,2005-06-17,2005-06-19
1724,61,146,2,12,1,12,Music,6,0.99,22.99,Jamie Rice,2005-06-16,2005-06-23
2342,2169,146,1,468,2,3,Children,5,2.99,12.99,Jamie Rice,2005-06-18,2005-06-20
2099,3660,146,2,800,1,11,Horror,7,2.99,19.99,Jamie Rice,2005-06-17,2005-06-24
3131,3678,146,2,804,2,11,Horror,7,4.99,13.99,Jamie Rice,2005-06-20,2005-06-24
6327,909,146,1,202,1,5,Comedy,5,4.99,26.99,Jamie Rice,2005-07-11,2005-07-15
6102,4305,146,1,938,1,5,Comedy,3,4.99,14.99,Jamie Rice,2005-07-11,2005-07-17
762,3683,146,1,805,2,2,Animation,5,4.99,12.99,Jamie Rice,2005-05-29,2005-06-06
6990,4065,146,1,886,1,2,Animation,5,0.99,9.99,Jamie Rice,2005-07-27,2005-07-31
8246,1724,146,2,376,1,9,Foreign,4,0.99,20.99,Jamie Rice,2005-07-29,2005-08-05
2242,1995,146,2,434,2,16,Travel,3,0.99,25.99,Jamie Rice,2005-06-18,2005-06-24
5000,668,146,1,145,2,8,Family,5,4.99,25.99,Jamie Rice,2005-07-09,2005-07-14
2800,183,146,1,40,2,6,Documentary,4,0.99,22.99,Jamie Rice,2005-06-19,2005-06-23
1209,1494,146,1,327,1,1,Action,3,4.99,24.99,Jamie Rice,2005-06-15,2005-06-21
1073,522,146,1,115,2,1,Action,5,2.99,27.99,Jamie Rice,2005-05-31,2005-06-07
4849,4323,146,2,941,2,10,Games,4,4.99,10.99,Jamie Rice,2005-07-08,2005-07-14
6184,1131,146,1,251,1,13,New,6,4.99,19.99,Jamie Rice,2005-07-11,2005-07-19
5594,61,440,2,12,1,12,Music,6,0.99,22.99,Bernard Colby,2005-07-10,2005-07-12
4301,1630,440,2,356,1,3,Children,5,2.99,10.99,Bernard Colby,2005-07-07,2005-07-11
9547,2414,440,2,527,1,11,Horror,4,4.99,24.99,Bernard Colby,2005-07-31,2005-08-03
5731,2960,440,1,649,2,2,Animation,4,2.99,14.99,Bernard Colby,2005-07-10,2005-07-14
9001,3682,440,2,805,2,2,Animation,5,4.99,12.99,Bernard Colby,2005-07-30,2005-07-31
9195,944,440,1,209,1,7,Drama,6,2.99,24.99,Bernard Colby,2005-07-30,2005-08-04
4946,272,440,1,61,1,7,Drama,5,4.99,28.99,Bernard Colby,2005-07-08,2005-07-16
7585,467,440,1,103,1,16,Travel,7,4.99,27.99,Bernard Colby,2005-07-27,2005-07-30
5782,2514,440,2,552,2,6,Documentary,5,0.99,15.99,Bernard Colby,2005-07-10,2005-07-15
957,4428,440,2,968,1,1,Action,6,4.99,19.99,Bernard Colby,2005-05-30,2005-06-03
7806,4317,440,1,941,1,10,Games,4,4.99,10.99,Bernard Colby,2005-07-28,2005-08-06
7614,3475,440,1,762,2,10,Games,6,0.99,29.99,Bernard Colby,2005-07-28,2005-07-29
5423,1952,440,2,425,2,4,Classics,6,0.99,20.99,Bernard Colby,2005-07-09,2005-07-17
8563,61,67,2,12,1,12,Music,6,0.99,22.99,Kelly Torres,2005-07-29,2005-08-05
9640,1067,67,1,238,1,3,Children,4,2.99,29.99,Kelly Torres,2005-07-31,2005-08-09
4090,3096,67,2,680,2,5,Comedy,4,4.99,21.99,Kelly Torres,2005-07-07,2005-07-08
2542,1446,67,1,317,1,5,Comedy,4,0.99,25.99,Kelly Torres,2005-06-19,2005-06-26
5510,1298,67,2,286,2,16,Travel,7,2.99,16.99,Kelly Torres,2005-07-10,2005-07-17
6137,2029,67,2,442,1,8,Family,6,2.99,24.99,Kelly Torres,2005-07-11,2005-07-13
5399,261,67,2,58,2,6,Documentary,6,2.99,16.99,Kelly Torres,2005-07-09,2005-07-10
767,687,67,2,150,2,6,Documentary,7,2.99,9.99,Kelly Torres,2005-05-29,2005-06-02
7277,1544,67,1,338,2,14,Sci-Fi,6,4.99,23.99,Kelly Torres,2005-07-27,2005-08-03
3359,3825,67,2,838,1,1,Action,5,4.99,25.99,Kelly Torres,2005-06-21,2005-06-25
331,1872,67,1,408,2,10,Games,4,4.99,28.99,Kelly Torres,2005-05-27,2005-06-05
7895,900,67,2,200,1,10,Games,7,0.99,27.99,Kelly Torres,2005-07-28,2005-08-02
2810,2558,67,2,560,2,10,Games,6,0.99,21.99,Kelly Torres,2005-06-19,2005-06-20
2064,1970,67,2,429,2,15,Sports,3,0.99,29.99,Kelly Torres,2005-06-17,2005-06-23
2659,66,139,1,12,2,12,Music,6,0.99,22.99,Amber Dixon,2005-06-19,2005-06-23
5092,3256,139,2,716,2,11,Horror,6,2.99,26.99,Amber Dixon,2005-07-09,2005-07-12
4663,2959,139,1,649,1,2,Animation,4,2.99,14.99,Amber Dixon,2005-07-08,2005-07-10
2718,4443,139,1,971,1,9,Foreign,4,4.99,11.99,Amber Dixon,2005-06-19,2005-06-26
6740,2431,139,1,531,1,9,Foreign,3,0.99,18.99,Amber Dixon,2005-07-12,2005-07-14
10900,1749,139,2,380,2,9,Foreign,7,2.99,11.99,Amber Dixon,2005-08-02,2005-08-07
5265,4482,139,2,979,2,7,Drama,6,4.99,10.99,Amber Dixon,2005-07-09,2005-07-18
9920,3108,139,2,683,1,7,Drama,5,4.99,19.99,Amber Dixon,2005-07-31,2005-08-03
4660,1208,139,2,269,1,8,Family,3,0.99,22.99,Amber Dixon,2005-07-08,2005-07-11
6496,3550,139,1,776,2,6,Documentary,6,4.99,11.99,Amber Dixon,2005-07-12,2005-07-20
5390,715,139,1,156,2,6,Documentary,3,4.99,15.99,Amber Dixon,2005-07-09,2005-07-14
7767,329,139,2,73,1,14,Sci-Fi,5,2.99,22.99,Amber Dixon,2005-07-28,2005-08-05
7369,3889,139,2,850,1,1,Action,7,0.99,27.99,Amber Dixon,2005-07-27,2005-07-30
1736,3771,139,2,825,1,1,Action,6,2.99,22.99,Amber Dixon,2005-06-16,2005-06-21
1169,1062,139,2,236,2,10,Games,4,2.99,19.99,Amber Dixon,2005-06-14,2005-06-16
9415,3336,139,2,733,2,15,Sports,4,0.99,29.99,Amber Dixon,2005-07-30,2005-08-05
5494,3087,139,2,678,1,15,Sports,3,2.99,23.99,Amber Dixon,2005-07-10,2005-07-17
5170,66,209,1,12,2,12,Music,6,0.99,22.99,Tonya Chapman,2005-07-09,2005-07-18
10811,4012,209,1,873,2,3,Children,3,0.99,13.99,Tonya Chapman,2005-08-01,2005-08-10
1201,2679,209,2,588,2,3,Children,4,4.99,11.99,Tonya Chapman,2005-06-15,2005-06-16
3504,268,209,2,59,2,3,Children,4,2.99,20.99,Tonya Chapman,2005-07-06,2005-07-10
9054,2860,209,2,626,2,3,Children,5,2.99,12.99,Tonya Chapman,2005-07-30,2005-08-08
4810,4056,209,1,883,2,3,Children,6,4.99,17.99,Tonya Chapman,2005-07-08,2005-07-09
8067,3923,209,1,856,1,11,Horror,5,4.99,11.99,Tonya Chapman,2005-07-28,2005-07-29
5219,3933,209,2,857,2,5,Comedy,3,2.99,24.99,Tonya Chapman,2005-07-09,2005-07-15
4907,1206,209,2,268,2,2,Animation,6,4.99,27.99,Tonya Chapman,2005-07-08,2005-07-13
4309,3549,209,2,776,1,6,Documentary,6,4.99,11.99,Tonya Chapman,2005-07-07,2005-07-14
7505,1342,209,1,295,2,6,Documentary,3,0.99,14.99,Tonya Chapman,2005-07-27,2005-08-03
471,2872,209,2,629,2,6,Documentary,7,0.99,9.99,Tonya Chapman,2005-05-27,2005-05-31
6210,931,209,2,206,2,6,Documentary,6,0.99,25.99,Tonya Chapman,2005-07-11,2005-07-17
